Country;Year;fertility;life;population;child_mortality;gdp;region
Saudi Arabia;1992;5.522;69.715;17189075;37.1;38237;Middle East & North Africa
Saudi Arabia;1993;5.352;70.069;17679720;34.2;37182;Middle East & North Africa
Saudi Arabia;1994;5.174;70.415;18117969;31.8;36526;Middle East & North Africa
Saudi Arabia;1995;4.989;70.757;18491845;29.7;35870;Middle East & North Africa
Saudi Arabia;1996;4.795;71.098;18786467;27.8;36531;Middle East & North Africa
Saudi Arabia;1997;4.594;71.434;19020639;26.3;37060;Middle East & North Africa
Saudi Arabia;1998;4.39;71.764;19256649;25;37671;Middle East & North Africa
Saudi Arabia;1999;4.187;72.088;19578923;23.8;36746;Middle East & North Africa
Saudi Arabia;2000;3.99;72.401;20045276;22.9;37531;Middle East & North Africa
Saudi Arabia;2001;3.804;72.701;20681576;22;36387;Middle East & North Africa
Saudi Arabia;2002;3.634;72.986;21463072;21.3;34875;Middle East & North Africa
Saudi Arabia;2003;3.482;73.253;22334371;20.7;35859;Middle East & North Africa
Saudi Arabia;2004;3.349;73.505;23213767;20.1;37556;Middle East & North Africa
Saudi Arabia;2005;3.234;73.742;24041116;19.7;38892;Middle East & North Africa
Saudi Arabia;2006;3.136;73.968;24799436;19.2;39958;Middle East & North Africa
Saudi Arabia;2007;3.05;74.187;25504176;18.7;41464;Middle East & North Africa
Saudi Arabia;2008;2.971;74.403;26166639;18.1;44189;Middle East & North Africa
Saudi Arabia;2009;2.898;74.617;26809105;17.6;44276;Middle East & North Africa
Saudi Arabia;2010;2.829;74.832;27448086;17;45598;Middle East & North Africa
Saudi Arabia;2011;2.763;75.048;28082541;16.5;49230;Middle East & North Africa
Saudi Arabia;2012;2.702;75.264;28705133;16;50916;Middle East & North Africa
Saudi Arabia;2013;2.644;75.479;29319402;15.5;51294;Middle East & North Africa
Senegal;1964;7.114;38.449;3403161;302.2;2118;Sub-Saharan Africa
Senegal;1965;7.152;38.407;3504782;301.6;2137;Sub-Saharan Africa
Senegal;1966;7.189;38.386;3612246;300.4;2135;Sub-Saharan Africa
Senegal;1967;7.227;38.424;3725151;299;2054;Sub-Saharan Africa
Senegal;1968;7.266;38.558;3843517;297;2127;Sub-Saharan Africa
Senegal;1969;7.303;38.816;3967316;294.4;1934;Sub-Saharan Africa
Senegal;1970;7.339;39.227;4096245;290.5;2041;Sub-Saharan Africa
Senegal;1971;7.374;39.814;4231030;285.4;1979;Sub-Saharan Africa
Senegal;1972;7.405;40.562;4370991;278.9;2046;Sub-Saharan Africa
Senegal;1973;7.432;41.445;4512774;271.1;1876;Sub-Saharan Africa
Senegal;1974;7.452;42.442;4651922;262.2;1899;Sub-Saharan Africa
Senegal;1975;7.465;43.521;4785536;252.4;1996;Sub-Saharan Africa
Senegal;1976;7.468;44.641;4912200;241.8;2129;Sub-Saharan Africa
Senegal;1977;7.461;45.767;5033645;231.3;2011;Sub-Saharan Africa
Senegal;1978;7.445;46.869;5154054;221.6;1874;Sub-Saharan Africa
Senegal;1979;7.418;47.927;5279383;212.8;1946;Sub-Saharan Africa
Senegal;1980;7.382;48.944;5414070;205.2;1826;Sub-Saharan Africa
Senegal;1981;7.337;49.94;5559400;198.6;1758;Sub-Saharan Africa
Senegal;1982;7.284;50.938;5714508;192.5;1965;Sub-Saharan Africa
Senegal;1983;7.225;51.945;5879044;186.5;1955;Sub-Saharan Africa
Senegal;1984;7.16;52.946;6051962;179.9;1810;Sub-Saharan Africa
Senegal;1985;7.088;53.914;6232395;172.6;1823;Sub-Saharan Africa
Senegal;1986;7.01;54.813;6420323;164.5;1855;Sub-Saharan Africa
Senegal;1987;6.925;55.61;6615896;156.6;1875;Sub-Saharan Africa
Senegal;1988;6.832;56.283;6818495;149.6;1914;Sub-Saharan Africa
Senegal;1989;6.734;56.818;7027320;144.1;1828;Sub-Saharan Africa
Senegal;1990;6.629;57.202;7241573;140.4;1856;Sub-Saharan Africa
Senegal;1991;6.519;57.43;7461567;138.7;1846;Sub-Saharan Africa
Senegal;1992;6.404;57.529;7686866;138.5;1813;Sub-Saharan Africa
Senegal;1993;6.287;57.535;7915080;139.3;1782;Sub-Saharan Africa
Senegal;1994;6.169;57.48;8143140;140.6;1731;Sub-Saharan Africa
Senegal;1995;6.054;57.405;8369125;142.1;1774;Sub-Saharan Africa
Senegal;1996;5.943;57.346;8591861;143.2;1764;Sub-Saharan Africa
Senegal;1997;5.837;57.333;8812695;143.4;1774;Sub-Saharan Africa
Senegal;1998;5.737;57.393;9035367;142.4;1834;Sub-Saharan Africa
Senegal;1999;5.645;57.546;9265135;139.7;1904;Sub-Saharan Africa
Senegal;2000;5.561;57.817;9505862;134.9;1916;Sub-Saharan Africa
Senegal;2001;5.484;58.219;9758841;128.4;1953;Sub-Saharan Africa
Senegal;2002;5.413;58.732;10023194;120.7;1915;Sub-Saharan Africa
Senegal;2003;5.346;59.323;10297956;112.5;1988;Sub-Saharan Africa
Senegal;2004;5.285;59.966;10581316;104.2;2049;Sub-Saharan Africa
Senegal;2005;5.229;60.621;10871908;96.2;2106;Sub-Saharan Africa
Senegal;2006;5.181;61.245;11169549;88.8;2099;Sub-Saharan Africa
Senegal;2007;5.14;61.804;11474661;82;2143;Sub-Saharan Africa
Senegal;2008;5.107;62.277;11787123;75.8;2162;Sub-Saharan Africa
Senegal;2009;5.078;62.653;12106865;70.1;2153;Sub-Saharan Africa
Senegal;2010;5.05;62.934;12433728;64.8;2182;Sub-Saharan Africa
Senegal;2011;5.019;63.138;12767556;60;2163;Sub-Saharan Africa
Senegal;2012;4.981;63.3;13107945;55.9;2174;Sub-Saharan Africa
Senegal;2013;4.934;63.451;13454191;52.5;2185;Sub-Saharan Africa
Serbia;1964;2.517;65.05;7831873;62.76;8367;Europe & Central Asia
Serbia;1965;2.49;65.555;7889351;61.09;8481;Europe & Central Asia
Serbia;1966;2.464;66.041;7944927;59.47;8823;Europe & Central Asia
Serbia;1967;2.44;66.506;7999327;57.88;8867;Europe & Central Asia
Serbia;1968;2.418;66.946;8054147;56.34;8948;Europe & Central Asia
Serbia;1969;2.399;67.358;8111427;54.83;9837;Europe & Central Asia
Serbia;1970;2.384;67.738;8172645;53.37;10197;Europe & Central Asia
Serbia;1971;2.372;68.081;8238178;51.94;11234;Europe & Central Asia
Serbia;1972;2.366;68.389;8307669;50.55;11477;Europe & Central Asia
Serbia;1973;2.362;68.664;8380884;49.19;11721;Europe & Central Asia
Serbia;1974;2.362;68.907;8457297;47.87;13070;Europe & Central Asia
Serbia;1975;2.363;69.12;8536301;46.58;12910;Europe & Central Asia
Serbia;1976;2.365;69.305;8618095;45.32;13138;Europe & Central Asia
Serbia;1977;2.366;69.467;8702227;44.1;13914;Europe & Central Asia
Serbia;1978;2.364;69.611;8786614;42.91;14503;Europe & Central Asia
Serbia;1979;2.36;69.745;8868545;41.75;15313;Europe & Central Asia
Serbia;1980;2.353;69.877;8946077;43.13;15900;Europe & Central Asia
Serbia;1981;2.344;70.017;9019281;41.48;16028;Europe & Central Asia
Serbia;1982;2.334;70.166;9088833;39.58;15983;Europe & Central Asia
Serbia;1983;2.322;70.326;9154306;37.4;15972;Europe & Central Asia
Serbia;1984;2.309;70.498;9215339;40.3;16228;Europe & Central Asia
Serbia;1985;2.292;70.679;9272302;39.1;16214;Europe & Central Asia
Serbia;1986;2.269;70.864;9322048;37.9;16732;Europe & Central Asia
Serbia;1987;2.238;71.045;9365835;36.2;16406;Europe & Central Asia
Serbia;1988;2.2;71.214;9413538;33.9;16043;Europe & Central Asia
Serbia;1989;2.155;71.368;9478469;31.2;15712;Europe & Central Asia
Serbia;1990;2.105;71.5;9568744;28.4;14457;Europe & Central Asia
Serbia;1991;2.051;71.606;9689735;25.9;13278;Europe & Central Asia
Serbia;1992;1.996;71.689;9834717;24.2;9531;Europe & Central Asia
Serbia;1993;1.943;71.753;9984888;23.1;6622;Europe & Central Asia
Serbia;1994;1.893;71.8;10114158;21.8;6786;Europe & Central Asia
Serbia;1995;1.846;71.836;10203932;19.7;7167;Europe & Central Asia
Serbia;1996;1.803;71.867;10248363;17.4;7348;Europe & Central Asia
Serbia;1997;1.761;71.899;10253548;15.4;7899;Europe & Central Asia
Serbia;1998;1.721;71.94;10227702;13.9;8121;Europe & Central Asia
Serbia;1999;1.681;71.995;10184152;13.1;7161;Europe & Central Asia
Serbia;2000;1.642;72.072;10133561;12.6;7741;Europe & Central Asia
Serbia;2001;1.604;72.177;10076784;12.2;8141;Europe & Central Asia
Serbia;2002;1.568;72.309;10013058;11.6;8725;Europe & Central Asia
Serbia;2003;1.534;72.463;9949713;10.6;9134;Europe & Central Asia
Serbia;2004;1.501;72.638;9895409;9.6;9983;Europe & Central Asia
Serbia;2005;1.472;72.824;9856152;8.9;10568;Europe & Central Asia
Serbia;2006;1.446;73.014;9835841;8.4;11130;Europe & Central Asia
Serbia;2007;1.424;73.199;9832994;8.1;11833;Europe & Central Asia
Serbia;2008;1.406;73.373;9841360;8;12522;Europe & Central Asia
Serbia;2009;1.391;73.532;9851440;7.8;12180;Europe & Central Asia
Serbia;2010;1.38;73.676;9856222;7.6;12301;Europe & Central Asia
Serbia;2011;1.373;73.808;9853969;7.3;12572;Europe & Central Asia
Serbia;2012;1.368;73.934;9846582;7.1;12505;Europe & Central Asia
Serbia;2013;1.365;74.059;9835010;6.9;12889;Europe & Central Asia
Seychelles;1964;5.757;63.312;45469;93.4;6318;Sub-Saharan Africa
Seychelles;1965;5.842;63.684;46544;90.6;6184;Sub-Saharan Africa
Seychelles;1966;5.894;64.023;47566;87.5;6185;Sub-Saharan Africa
Seychelles;1967;5.915;64.37;48554;84;6051;Sub-Saharan Africa
Seychelles;1968;5.9;64.757;49535;80.1;6410;Sub-Saharan Africa
Seychelles;1969;5.85;65.192;50560;76.1;6242;Sub-Saharan Africa
Seychelles;1970;5.761;65.673;51659;71.9;6536;Sub-Saharan Africa
Seychelles;1971;5.632;66.187;52841;67.7;7402;Sub-Saharan Africa
Seychelles;1972;5.468;66.706;54087;63.4;7665;Sub-Saharan Africa
Seychelles;1973;5.277;67.208;55357;59.2;8204;Sub-Saharan Africa
Seychelles;1974;5.066;67.681;56605;54.8;8154;Sub-Saharan Africa
Seychelles;1975;4.845;68.117;57791;50.4;8277;Sub-Saharan Africa
Seychelles;1976;4.623;68.515;58906;45.8;8930;Sub-Saharan Africa
Seychelles;1977;4.407;68.879;59958;41.5;9401;Sub-Saharan Africa
Seychelles;1978;4.203;69.215;60952;37.4;9898;Sub-Saharan Africa
Seychelles;1979;4.016;69.522;61897;33.6;11366;Sub-Saharan Africa
Seychelles;1980;3.848;69.802;62807;30.4;10894;Sub-Saharan Africa
Seychelles;1981;3.698;70.061;63677;27.6;10311;Sub-Saharan Africa
Seychelles;1982;3.56;70.301;64505;25.3;10099;Sub-Saharan Africa
Seychelles;1983;3.43;70.519;65310;23.4;10039;Sub-Saharan Africa
Seychelles;1984;3.307;70.713;66107;21.8;10411;Sub-Saharan Africa
Seychelles;1985;3.191;70.869;66914;20.5;11392;Sub-Saharan Africa
Seychelles;1986;3.084;70.97;67737;19.5;11409;Sub-Saharan Africa
Seychelles;1987;2.987;71.011;68572;18.6;11470;Sub-Saharan Africa
Seychelles;1988;2.898;70.994;69411;17.8;12038;Sub-Saharan Africa
Seychelles;1989;2.817;70.931;70234;17.1;13200;Sub-Saharan Africa
Seychelles;1990;2.74;70.846;71031;16.5;14116;Sub-Saharan Africa
Seychelles;1991;2.664;70.766;71800;16;14351;Sub-Saharan Africa
Seychelles;1992;2.585;70.718;72549;15.5;15185;Sub-Saharan Africa
Seychelles;1993;2.505;70.719;73285;15.1;15893;Sub-Saharan Africa
Seychelles;1994;2.423;70.777;74016;14.7;15507;Sub-Saharan Africa
Seychelles;1995;2.345;70.893;74755;14.5;15097;Sub-Saharan Africa
Seychelles;1996;2.275;71.055;75494;14.3;15609;Sub-Saharan Africa
Seychelles;1997;2.219;71.24;76235;14.2;17272;Sub-Saharan Africa
Seychelles;1998;2.179;71.429;76999;14.2;18361;Sub-Saharan Africa
Seychelles;1999;2.157;71.609;77810;14.2;18341;Sub-Saharan Africa
Seychelles;2000;2.152;71.771;78685;14.3;18453;Sub-Saharan Africa
Seychelles;2001;2.162;71.907;79634;14.3;18018;Sub-Saharan Africa
Seychelles;2002;2.183;72.02;80640;14.3;17693;Sub-Saharan Africa
Seychelles;2003;2.209;72.114;81660;14.3;16832;Sub-Saharan Africa
Seychelles;2004;2.236;72.192;82631;14.3;16412;Sub-Saharan Africa
Seychelles;2005;2.259;72.261;83513;14.2;17803;Sub-Saharan Africa
Seychelles;2006;2.276;72.328;84291;14.2;19086;Sub-Saharan Africa
Seychelles;2007;2.284;72.402;84975;14.2;20968;Sub-Saharan Africa
Seychelles;2008;2.284;72.491;85568;14.2;20065;Sub-Saharan Africa
Seychelles;2009;2.274;72.598;86079;14.2;19765;Sub-Saharan Africa
Seychelles;2010;2.257;72.724;86518;14.2;20364;Sub-Saharan Africa
Seychelles;2011;2.233;72.868;86879;14.2;22556;Sub-Saharan Africa
Seychelles;2012;2.207;73.024;87169;14.2;23685;Sub-Saharan Africa
Seychelles;2013;2.18;73.187;87417;14;24805;Sub-Saharan Africa
Sierra Leone;1964;6.302;31.263;2333500;372.6;1333;Sub-Saharan Africa
Sierra Leone;1965;6.376;31.572;2373308;366.2;1399;Sub-Saharan Africa
Sierra Leone;1966;6.449;31.973;2414620;359.8;1458;Sub-Saharan Africa
Sierra Leone;1967;6.519;32.481;2457448;353.4;1419;Sub-Saharan Africa
Sierra Leone;1968;6.583;33.098;2501620;346.6;1526;Sub-Saharan Africa
Sierra Leone;1969;6.643;33.812;2546888;340.5;1630;Sub-Saharan Africa
Sierra Leone;1970;6.697;34.601;2593123;334.6;1650;Sub-Saharan Africa
Sierra Leone;1971;6.748;35.435;2640264;329;1601;Sub-Saharan Africa
Sierra Leone;1972;6.798;36.272;2688527;323.6;1549;Sub-Saharan Africa
Sierra Leone;1973;6.847;37.073;2738398;318.4;1563;Sub-Saharan Africa
Sierra Leone;1974;6.894;37.809;2790525;313.4;1591;Sub-Saharan Africa
Sierra Leone;1975;6.938;38.468;2845392;308.7;1600;Sub-Saharan Africa
Sierra Leone;1976;6.979;39.046;2903199;304.2;1515;Sub-Saharan Africa
Sierra Leone;1977;7.013;39.555;2963880;299.8;1500;Sub-Saharan Africa
Sierra Leone;1978;7.038;39.998;3027332;295.7;1467;Sub-Saharan Africa
Sierra Leone;1979;7.054;40.365;3093342;291.5;1513;Sub-Saharan Africa
Sierra Leone;1980;7.058;40.641;3161751;287.6;1544;Sub-Saharan Africa
Sierra Leone;1981;7.048;40.808;3230990;284;1598;Sub-Saharan Africa
Sierra Leone;1982;7.025;40.861;3300789;280.9;1582;Sub-Saharan Africa
Sierra Leone;1983;6.99;40.796;3373661;277.9;1518;Sub-Saharan Africa
Sierra Leone;1984;6.945;40.616;3453115;275.2;1497;Sub-Saharan Africa
Sierra Leone;1985;6.889;40.312;3540728;272.8;1415;Sub-Saharan Africa
Sierra Leone;1986;6.824;39.873;3639732;270.5;1327;Sub-Saharan Africa
Sierra Leone;1987;6.753;39.318;3746944;268.2;1356;Sub-Saharan Africa
Sierra Leone;1988;6.678;38.683;3849915;266.7;1352;Sub-Saharan Africa
Sierra Leone;1989;6.601;38.01;3931817;265.2;1341;Sub-Saharan Africa
Sierra Leone;1990;6.525;37.352;3981567;264.3;1334;Sub-Saharan Africa
Sierra Leone;1991;6.453;36.764;3995290;263.4;1361;Sub-Saharan Africa
Sierra Leone;1992;6.385;36.287;3979553;262.6;1109;Sub-Saharan Africa
Sierra Leone;1993;6.32;35.956;3946835;261.5;1135;Sub-Saharan Africa
Sierra Leone;1994;6.26;35.796;3915066;259.9;1124;Sub-Saharan Africa
Sierra Leone;1995;6.204;35.825;3898363;257.5;1041;Sub-Saharan Africa
Sierra Leone;1996;6.15;36.039;3898177;254.4;1061;Sub-Saharan Africa
Sierra Leone;1997;6.098;36.405;3913681;250.5;996;Sub-Saharan Africa
Sierra Leone;1998;6.043;36.887;3953705;246;1006;Sub-Saharan Africa
Sierra Leone;1999;5.985;37.463;4028260;241.1;969;Sub-Saharan Africa
Sierra Leone;2000;5.92;38.123;4143115;235.8;1006;Sub-Saharan Africa
Sierra Leone;2001;5.845;38.86;4303850;229.9;900;Sub-Saharan Africa
Sierra Leone;2002;5.759;39.66;4505515;223.9;1087;Sub-Saharan Africa
Sierra Leone;2003;5.664;40.5;4730020;217.4;1133;Sub-Saharan Africa
Sierra Leone;2004;5.56;41.346;4952134;210.8;1154;Sub-Saharan Africa
Sierra Leone;2005;5.451;42.157;5153435;203.7;1158;Sub-Saharan Africa
Sierra Leone;2006;5.34;42.893;5327364;196.2;1185;Sub-Saharan Africa
Sierra Leone;2007;5.232;43.535;5478289;188;1249;Sub-Saharan Africa
Sierra Leone;2008;5.128;44.075;5612129;179.1;1289;Sub-Saharan Africa
Sierra Leone;2009;5.032;44.508;5739293;169.9;1304;Sub-Saharan Africa
Sierra Leone;2010;4.943;44.846;5867536;160.2;1347;Sub-Saharan Africa
Sierra Leone;2011;4.861;45.11;5997486;150.6;1400;Sub-Saharan Africa
Sierra Leone;2012;4.782;45.338;6126450;141.6;1582;Sub-Saharan Africa
Sierra Leone;2013;4.705;45.561;6255163;133.4;1865;Sub-Saharan Africa
Singapore;1964;4.658;66.705;1836072;36.5;5613;East Asia & Pacific
Singapore;1965;4.356;66.883;1879561;35;6141;East Asia & Pacific
Singapore;1966;4.074;67.056;1921095;33.6;6659;East Asia & Pacific
Singapore;1967;3.815;67.248;1960551;32;7331;East Asia & Pacific
Singapore;1968;3.582;67.479;1998650;30.3;8209;East Asia & Pacific
Singapore;1969;3.375;67.758;2036291;28.7;9207;East Asia & Pacific
Singapore;1970;3.19;68.088;2074099;27.4;10336;East Asia & Pacific
Singapore;1971;3.014;68.462;2112908;26.1;11389;East Asia & Pacific
Singapore;1972;2.836;68.859;2152644;24.3;12711;East Asia & Pacific
Singapore;1973;2.652;69.262;2191970;22;13889;East Asia & Pacific
Singapore;1974;2.461;69.664;2228945;19.7;14499;East Asia & Pacific
Singapore;1975;2.272;70.06;2262444;17.6;14743;East Asia & Pacific
Singapore;1976;2.096;70.447;2291674;16;15590;East Asia & Pacific
Singapore;1977;1.945;70.828;2317849;15.2;16589;East Asia & Pacific
Singapore;1978;1.827;71.205;2344275;15.1;17799;East Asia & Pacific
Singapore;1979;1.743;71.58;2375464;15.2;19252;East Asia & Pacific
Singapore;1980;1.82;71.955;2414563;14.8;20882;East Asia & Pacific
Singapore;1981;1.78;72.332;2463269;14.1;21889;East Asia & Pacific
Singapore;1982;1.74;72.713;2520493;13.2;22467;East Asia & Pacific
Singapore;1983;1.61;73.101;2583219;12.3;24095;East Asia & Pacific
Singapore;1984;1.62;73.497;2646959;11.6;25649;East Asia & Pacific
Singapore;1985;1.61;73.904;2708638;10.9;25245;East Asia & Pacific
Singapore;1986;1.43;74.326;2766830;10.4;25812;East Asia & Pacific
Singapore;1987;1.62;74.76;2823012;9.8;27957;East Asia & Pacific
Singapore;1988;1.96;75.2;2880470;9.2;30453;East Asia & Pacific
Singapore;1989;1.75;75.636;2943941;8.4;32597;East Asia & Pacific
Singapore;1990;1.83;76.049;3016624;7.7;34316;East Asia & Pacific
Singapore;1991;1.73;76.418;3099465;6.9;35583;East Asia & Pacific
Singapore;1992;1.72;76.732;3190692;6.3;36978;East Asia & Pacific
Singapore;1993;1.74;76.989;3287420;5.8;40213;East Asia & Pacific
Singapore;1994;1.71;77.193;3385486;5.4;43231;East Asia & Pacific
Singapore;1995;1.67;77.358;3481674;5.2;44884;East Asia & Pacific
Singapore;1996;1.66;77.506;3576537;5;46342;East Asia & Pacific
Singapore;1997;1.61;77.661;3670693;4.8;48528;East Asia & Pacific
Singapore;1998;1.48;77.845;3761263;4.6;45863;East Asia & Pacific
Singapore;1999;1.47;78.067;3844693;4.3;48271;East Asia & Pacific
Singapore;2000;1.6;78.34;3919300;4;51663;East Asia & Pacific
Singapore;2001;1.41;78.666;3980956;3.7;49809;East Asia & Pacific
Singapore;2002;1.37;79.034;4032217;3.4;51435;East Asia & Pacific
Singapore;2003;1.27;79.428;4086050;3.2;54515;East Asia & Pacific
Singapore;2004;1.26;79.835;4160158;3;58977;East Asia & Pacific
Singapore;2005;1.26;80.241;4265999;2.9;61921;East Asia & Pacific
Singapore;2006;1.28;80.626;4409955;2.9;65331;East Asia & Pacific
Singapore;2007;1.29;80.979;4584894;2.9;68375;East Asia & Pacific
Singapore;2008;1.28;81.292;4772216;2.8;65991;East Asia & Pacific
Singapore;2009;1.257;81.561;4945645;2.8;63644;East Asia & Pacific
Singapore;2010;1.261;81.788;5086418;2.8;72056;East Asia & Pacific
Singapore;2011;1.267;81.981;5187933;2.8;74949;East Asia & Pacific
Singapore;2012;1.275;82.155;5256278;2.8;75630;East Asia & Pacific
Singapore;2013;1.282;82.322;5300914;2.8;77721;East Asia & Pacific
Slovak Republic;1964;2.779;71.09;4302571;32.66;9135;Europe & Central Asia
Slovak Republic;1965;2.703;70.3;4344322;36.19;9405;Europe & Central Asia
Slovak Republic;1966;2.637;70.44;4381278;33.8;9756;Europe & Central Asia
Slovak Republic;1967;2.582;70.98;4414055;30.99;10134;Europe & Central Asia
Slovak Republic;1968;2.541;70.5;4444651;29.27;10570;Europe & Central Asia
Slovak Republic;1969;2.514;69.81;4475755;32.02;10790;Europe & Central Asia
Slovak Republic;1970;2.499;69.74;4509366;30.72;10978;Europe & Central Asia
Slovak Republic;1971;2.495;69.88;4546043;29.12;11302;Europe & Central Asia
Slovak Republic;1972;2.497;70.35;4585443;30.06;11638;Europe & Central Asia
Slovak Republic;1973;2.5;70.05;4627506;30.28;11945;Europe & Central Asia
Slovak Republic;1974;2.501;70.21;4671864;27.72;12284;Europe & Central Asia
Slovak Republic;1975;2.496;70.33;4718093;27.77;12546;Europe & Central Asia
Slovak Republic;1976;2.484;70.5;4766402;28.19;12647;Europe & Central Asia
Slovak Republic;1977;2.465;70.45;4816543;24.7;13122;Europe & Central Asia
Slovak Republic;1978;2.44;70.46;4867021;25.07;13191;Europe & Central Asia
Slovak Republic;1979;2.409;70.79;4915864;23.66;13217;Europe & Central Asia
Slovak Republic;1980;2.374;70.44;4961607;23.16;13514;Europe & Central Asia
Slovak Republic;1981;2.338;70.68;5003672;25.9;13392;Europe & Central Asia
Slovak Republic;1982;2.304;70.8;5042276;24.8;13613;Europe & Central Asia
Slovak Republic;1983;2.274;70.49;5077753;23.8;13781;Europe & Central Asia
Slovak Republic;1984;2.246;70.73;5110779;22.8;14068;Europe & Central Asia
Slovak Republic;1985;2.221;70.74;5141880;21.8;14144;Europe & Central Asia
Slovak Republic;1986;2.195;70.91;5170942;20.9;14376;Europe & Central Asia
Slovak Republic;1987;2.166;71.08;5197804;20;14416;Europe & Central Asia
Slovak Republic;1988;2.131;71.16;5222922;19.2;14707;Europe & Central Asia
Slovak Republic;1989;2.088;70.95;5246884;18.4;14802;Europe & Central Asia
Slovak Republic;1990;2.035;70.83;5270072;17.7;14366;Europe & Central Asia
Slovak Republic;1991;1.97;70.9;5292792;17;12223;Europe & Central Asia
Slovak Republic;1992;1.895;71.38;5314849;16.3;11364;Europe & Central Asia
Slovak Republic;1993;1.811;71.9;5335519;15.6;11536;Europe & Central Asia
Slovak Republic;1994;1.722;72.36;5353767;15;12204;Europe & Central Asia
Slovak Republic;1995;1.631;72.29;5368894;14.4;12879;Europe & Central Asia
Slovak Republic;1996;1.541;72.77;5380807;13.8;13720;Europe & Central Asia
Slovak Republic;1997;1.458;72.71;5389895;13.3;14525;Europe & Central Asia
Slovak Republic;1998;1.383;72.62;5396548;12.7;15085;Europe & Central Asia
Slovak Republic;1999;1.321;72.99;5401350;12.2;15039;Europe & Central Asia
Slovak Republic;2000;1.274;73.19;5404845;11.8;15242;Europe & Central Asia
Slovak Republic;2001;1.243;73.62;5407045;11.4;15778;Europe & Central Asia
Slovak Republic;2002;1.227;73.81;5408162;11;16528;Europe & Central Asia
Slovak Republic;2003;1.223;73.85;5409182;10.6;17433;Europe & Central Asia
Slovak Republic;2004;1.229;74.26;5411339;10.2;18351;Europe & Central Asia
Slovak Republic;2005;1.244;74.2;5415496;9.8;19549;Europe & Central Asia
Slovak Republic;2006;1.264;74.46;5422122;9.5;21162;Europe & Central Asia
Slovak Republic;2007;1.286;74.52;5430974;9.1;23416;Europe & Central Asia
Slovak Republic;2008;1.309;74.88;5441304;8.8;24670;Europe & Central Asia
Slovak Republic;2009;1.331;74.89;5451968;8.4;23334;Europe & Central Asia
Slovak Republic;2010;1.35;75.02;5462119;8.1;24438;Europe & Central Asia
Slovak Republic;2011;1.367;75.146;5471502;7.8;25066;Europe & Central Asia
Slovak Republic;2012;1.382;75.272;5480332;7.5;25424;Europe & Central Asia
Slovak Republic;2013;1.396;75.397;5488775;7.2;25759;Europe & Central Asia
Slovenia;1964;2.34;69.197;1621265;35.68;10057;Europe & Central Asia
Slovenia;1965;2.341;69.217;1630299;34.04;10231;Europe & Central Asia
Slovenia;1966;2.336;69.223;1638169;32.48;10681;Europe & Central Asia
Slovenia;1967;2.326;69.232;1645201;30.99;10773;Europe & Central Asia
Slovenia;1968;2.312;69.261;1652157;29.56;10911;Europe & Central Asia
Slovenia;1969;2.294;69.32;1660081;28.2;12039;Europe & Central Asia
Slovenia;1970;2.273;69.421;1669731;26.9;12524;Europe & Central Asia
Slovenia;1971;2.255;69.571;1681246;25.57;13849;Europe & Central Asia
Slovenia;1972;2.239;69.759;1694389;24.3;14200;Europe & Central Asia
Slovenia;1973;2.227;69.973;1709055;23.09;14555;Europe & Central Asia
Slovenia;1974;2.218;70.202;1725015;21.95;16290;Europe & Central Asia
Slovenia;1975;2.209;70.428;1742004;20.86;16150;Europe & Central Asia
Slovenia;1976;2.195;70.625;1760125;19.82;16496;Europe & Central Asia
Slovenia;1977;2.172;70.782;1779184;18.83;17536;Europe & Central Asia
Slovenia;1978;2.138;70.894;1798248;17.9;18347;Europe & Central Asia
Slovenia;1979;2.093;70.966;1816102;17.01;19444;Europe & Central Asia
Slovenia;1980;2.039;71.017;1831881;16.16;20265;Europe & Central Asia
Slovenia;1981;1.978;71.072;1845186;18;20506;Europe & Central Asia
Slovenia;1982;1.915;71.16;1856261;17;20527;Europe & Central Asia
Slovenia;1983;1.853;70.88;1865704;16.1;20591;Europe & Central Asia
Slovenia;1984;1.794;71.34;1874446;15.3;21000;Europe & Central Asia
Slovenia;1985;1.738;71.77;1883179;14.4;21062;Europe & Central Asia
Slovenia;1986;1.684;72.32;1892015;13.5;21819;Europe & Central Asia
Slovenia;1987;1.631;72.25;1900766;12.7;21476;Europe & Central Asia
Slovenia;1988;1.577;72.9;1909475;11.9;21084;Europe & Central Asia
Slovenia;1989;1.524;73.35;1918131;11.1;20729;Europe & Central Asia
Slovenia;1990;1.473;73.86;1926701;10.4;19147;Europe & Central Asia
Slovenia;1991;1.425;73.5;1935302;9.7;17370;Europe & Central Asia
Slovenia;1992;1.381;73.64;1943919;9.1;16351;Europe & Central Asia
Slovenia;1993;1.343;73.52;1952220;8.5;16748;Europe & Central Asia
Slovenia;1994;1.312;73.96;1959752;7.9;17576;Europe & Central Asia
Slovenia;1995;1.286;74.67;1966205;7.4;18240;Europe & Central Asia
Slovenia;1996;1.265;75.11;1971488;6.9;18894;Europe & Central Asia
Slovenia;1997;1.247;75.13;1975755;6.5;19887;Europe & Central Asia
Slovenia;1998;1.232;75.26;1979261;6.2;20585;Europe & Central Asia
Slovenia;1999;1.22;75.64;1982378;5.8;21655;Europe & Central Asia
Slovenia;2000;1.214;76.11;1985406;5.5;22488;Europe & Central Asia
